rec_id,phantom,Algorithm,ideal_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
irls_drs#2_168,shepp_logan:256,irls_drs,True,160,0.8,0.7655986645030759,0.0005367986733681384,32.70188566143105,20.529452409225044
irls_drs#2_169,shepp_logan:256,irls_drs,True,160,0.9,0.7738860831277348,0.0005228226663598686,32.81645592358464,20.644022671378632
irls_drs#2_170,shepp_logan:256,irls_drs,True,160,1,0.7847171578603342,0.0005073302100314473,32.94709275945325,20.774659507247243
irls_drs#2_171,shepp_logan:256,irls_drs,True,170,0.1,0.7623684055128641,0.0004900262601464532,33.09780645826364,20.925373206057635
irls_drs#2_172,shepp_logan:256,irls_drs,True,170,0.2,0.7639812384953096,0.000486960815561168,33.12505983898759,20.95262658678159
irls_drs#2_173,shepp_logan:256,irls_drs,True,170,0.3,0.7673914683069314,0.00047878218357219897,33.19862018917767,21.02618693697167
irls_drs#2_174,shepp_logan:256,irls_drs,True,170,0.4,0.7741329574610211,0.00046107745506918335,33.36226112606919,21.18982787386319
irls_drs#2_175,shepp_logan:256,irls_drs,True,170,0.5,0.778174783807883,0.0004535964589810636,33.43330344439195,21.260870192185948
irls_drs#2_176,shepp_logan:256,irls_drs,True,170,0.6,0.7843690438527954,0.00043926291385542595,33.572754618560936,21.400321366354934
irls_drs#2_177,shepp_logan:256,irls_drs,True,170,0.7,0.7920382854055895,0.00042428285536147,33.72344517072279,21.551011918516785
irls_drs#2_178,shepp_logan:256,irls_drs,True,170,0.8,0.7983507515804483,0.000412686643258938,33.84379586981102,21.671362617605013
irls_drs#2_179,shepp_logan:256,irls_drs,True,170,0.9,0.8060972829814362,0.000402192293317275,33.95566255474354,21.78322930253753
irls_drs#2_180,shepp_logan:256,irls_drs,True,170,1,0.8140288592272861,0.0003957442783779126,34.02585355396403,21.853420301758035
irls_drs#2_181,shepp_logan:256,irls_drs,True,180,0.1,0.7972550975977701,0.0003864815633985872,34.128712187061616,21.956278934855614
irls_drs#2_182,shepp_logan:256,irls_drs,True,180,0.2,0.7995140967744307,0.00038430586526140456,34.15322987299313,21.980796620787125
irls_drs#2_183,shepp_logan:256,irls_drs,True,180,0.3,0.8017391912675135,0.00038039056837001857,34.19770259756802,22.025269345362016
irls_drs#2_184,shepp_logan:256,irls_drs,True,180,0.4,0.8058217081053727,0.0003736345400070719,34.27552982974318,22.10309657753717
irls_drs#2_185,shepp_logan:256,irls_drs,True,180,0.5,0.8112692621019625,0.0003622784058498918,34.409575519707886,22.23714226750188
irls_drs#2_186,shepp_logan:256,irls_drs,True,180,0.6,0.815810239270546,0.0003531594149945644,34.52029211257122,22.34785886036522
irls_drs#2_187,shepp_logan:256,irls_drs,True,180,0.7,0.820095372273905,0.0003459350256193815,34.61005463822226,22.437621386016254
irls_drs#2_188,shepp_logan:256,irls_drs,True,180,0.8,0.8235887925898933,0.0003427804335164043,34.64983976300707,22.47740651080107
irls_drs#2_189,shepp_logan:256,irls_drs,True,180,0.9,0.8287575920260696,0.00033734085165100644,34.719310629841836,22.54687737763583
irls_drs#2_190,shepp_logan:256,irls_drs,True,180,1,0.833464670557586,0.00033718182619835635,34.72135841504212,22.548925162836113
irls_drs#2_191,shepp_logan:256,irls_drs,True,190,0.1,0.8320260824949175,0.00029966997830408663,35.23356763594074,23.06113438373473
irls_drs#2_192,shepp_logan:256,irls_drs,True,190,0.2,0.8346480951692946,0.0002950549672740841,35.300970695809355,23.128537443603353
irls_drs#2_193,shepp_logan:256,irls_drs,True,190,0.3,0.837004452842755,0.0002917315843288159,35.35016549427591,23.177732242069908
irls_drs#2_194,shepp_logan:256,irls_drs,True,190,0.4,0.8436936616234677,0.00027801207501507505,35.55936340777861,23.386930155572607
irls_drs#2_195,shepp_logan:256,irls_drs,True,190,0.5,0.8518165824969605,0.0002617788865159538,35.820653839097155,23.648220586891156
irls_drs#2_196,shepp_logan:256,irls_drs,True,190,0.6,0.8577770898482843,0.00024959176599755647,36.02769746076193,23.855264208555926
irls_drs#2_197,shepp_logan:256,irls_drs,True,190,0.7,0.8624619793544309,0.0002441601642144784,36.12325191632251,23.950818664116504
irls_drs#2_198,shepp_logan:256,irls_drs,True,190,0.8,0.8666090662923596,0.00023909337206127064,36.21432462851659,24.04189137631059
irls_drs#2_199,shepp_logan:256,irls_drs,True,190,0.9,0.8695762569829975,0.00023810946487384305,36.23223341005101,24.059800157845004
irls_drs#2_200,shepp_logan:256,irls_drs,True,190,1,0.8709553340267497,0.00024248674540943118,36.15311995424054,23.980686702034536
irls_drs#2_201,shepp_logan:256,irls_drs,True,200,0.1,0.8905387362624316,0.00016474142704051318,37.8319717634471,25.6595385112411
irls_drs#2_202,shepp_logan:256,irls_drs,True,200,0.2,0.8926223391974883,0.00016083832177159112,37.93610467085788,25.763671418651874
irls_drs#2_203,shepp_logan:256,irls_drs,True,200,0.3,0.895642379975917,0.00015719400036124184,38.035640337401844,25.86320708519584
irls_drs#2_204,shepp_logan:256,irls_drs,True,200,0.4,0.8960551543997154,0.00015635885669029197,38.058775138276175,25.886341886070174
